PC-01 PC-02 PC-03 PC-04 PC-05 PC-06 PC-07 PC-08 PC-09 PC-10 PC-11 PC-12 PC-13 PC-14 PC-15 PC-16 PC-17 PC-18 PC-19 PC-20 PC-21 PC-22 PC-23 PC-24 PC-25 PC-26 PC-27 PC-28 PC-29 PC-30 PC-31 PC-32 PC-33 PC-34 PC-35 PC-36 PC-37 PC-38 PC-39 PC-40 PC-41 PC-42 PC-43 PC-44 PC-45 PC-46 PC-47 PC-48 PC-49 PC-50 PC-51 PC-52 PC-53 PC-54 PC-55 PC-56 PC-57 PC-58 PC-59 PC-60 PC-61 PC-62 PC-63 PC-64 PC-65 PC-66 PC-67 PC-68 PC-69 PC-70 PC-71 PC-72 PC-73 PC-74 PC-75 PC-76 PC-77 PC-78 PC-79 PC-80 PC-81 PC-82 PC-83 PC-84 PC-85 PC-86 PC-87 PC-88 PC-89 PC-90 PC-91 PC-92 PC-93 PC-94 PC-95 PC-96 PC-97 PC-98 PC-99 PC-100 PC-101 PC-102 PC-103 PC-104 PC-105 PC-106 PC-107 PC-108 PC-109 PC-110 PC-111 PC-112 PC-113 PC-114
DPCh_plate1_D03_S39 -0.0999005590914016 0.00929269424531864 -0.124419364078588 -0.0705383941209334 0.0136566933346161 0.0821582527237675 0.127671009050427 -0.055424546000278 0.100616396601232 -0.185847649621288 -0.141826778506479 -0.273990454262504 0.0193768662667288 -0.0472953405228305 -0.22704784730266 0.266633767333522 0.386708317364238 0.00593273291992522 0.161486493805586 0.228679701437501 0.150348588013435 -0.0955923778548162 0.195599208919153 0.189217275261014 -0.0152750118168413 -0.103739721781318 0.0659345841640419 -0.00706901658827024 -0.131464185733896 0.252727065667634 -0.0337706649840762 -0.00483821899973039 0.100137051168459 0.0846275635594246 -0.195014021190978 -0.0720946493092203 -0.060911755270636 -0.0301979945987026 -0.0925067565229789 0.00702321438416034 0.122707230453193 0.012213151820733 -0.00692547562141909 -0.0524628401267497 -0.122741758525391 -0.0880724709651838 -0.0822738043888147 -0.0093146266142604 0.0138440181921053 -0.0991523847725077 0.0264312116818589 -0.0090823459904992 0.0241894257959348 -0.00100630421731662 0.00506000046295012 0.088449103273666 0.0202615527196295 0.0198505658734969 0.0416411551702496 0.0361490715193075 0.014852023664197 -0.0914608799691543 0.0721546762531412 0.022683622839035 -0.040127577453986 -0.0633020887583397 -0.00650854552690559 -0.0842554301872928 -0.0962907528080061 -0.095927428879899 0.0643686454924141 -0.0339803907726465 0.0765602756796117 -0.00405140196592315 0.00865248227187355 0.0416957114215602 0.0166634879765811 -0.0616047718788195 -0.0124071201852803 0.0164381104712723 -0.0179489246470635 -0.0390392780242177 0.0350965506967688 -0.0165611651937266 0.0563948421102773 0.0552117925969768 -0.0218880280719305 0.0700089218160327 0.0196208569790839 -0.0811840369144748 0.0408560888074707 0.0323221267951996 -0.00754907114538762 0.0136347922480088 -0.0181544852288689 0.0230645125486103 -0.00596338060798271 -0.00610509575924935 0.00587637842955019 0.00664227667635499 -0.041826585603141 0.0070203164432654 -0.0414426570267997 0.0142929422468804 -0.00803834721401294 0.000135738731366143 0.015578922286207 1.95634990312234e-05 0.0019603649359678 -0.0115241517817642 0.00384784522913524 0.0108355487094989 -0.0111448909654712 -0.0939664833007287
DPCh_plate1_D04_S40 -0.0993730262521763 0.0609208657429945 -0.370136502357878 0.380359627600705 0.19558298458552 -0.308130517300299 0.664922700000066 -0.0286724392694997 -0.0772361854789951 0.0169542722968569 0.0813365967932517 0.102387781626906 0.080671757128494 0.0305614948185946 0.0600109270863377 -0.054669591680347 -0.0928303944235136 -0.0408298906537727 0.0014433135070259 0.0381012939774797 0.0156816966734233 -0.0993460275851168 -0.0749880155054613 -0.0130257019901874 0.0616365650256657 0.0328368646360502 0.0524937258410124 -0.051563440853414 -0.0304760363477419 0.0435110439347386 -0.00703405333533104 -0.0281163004530706 -0.030459573237296 -0.0303660250574131 -0.00882228703665257 0.00560717577485334 -0.034038331559516 -0.0519966260044714 -0.0126707655235562 -0.0188681033586051 -0.00197786543885399 0.00939437364735507 0.0256591191775162 -0.00706989506868301 -0.0226881325273153 0.0240266966069749 -0.026311590587737 0.0172453440036369 0.0459158508800669 0.0313704297421306 -0.0140666128008412 0.080504960770521 -0.00894454646823175 -0.0573444912567725 -0.0502271052918737 0.0344229611790846 0.0318566945195528 0.00536591588459574 0.0087526247598494 -0.0063205399643182 0.00568082876411171 -0.0291495552667521 -0.0175749272551236 -0.0372077870725122 0.0252098857100537 -0.00105520235698278 -0.00918248627756703 0.0406697752098573 0.0153886131582371 0.00666798026173973 0.0136633962445825 0.023343585122825 0.00650579646163132 0.0118990861717484 -0.0108429448072396 -0.0268899991625371 -0.0131132430380422 0.0219435832184372 -0.010498757221075 -0.00767706345055617 -0.00956321671392332 0.021703814921398 0.0165726657322825 -0.0170526920621898 0.00357009407622554 -0.00477342265956817 0.0120580638104479 -0.0195665990766796 0.0169587065882117 0.00197995837835576 -0.00330936459160869 -0.0206969890821347 -0.00667621298411848 -0.00945845641098157 0.000868722972643396 -0.00802389381560332 -0.0267285999240019 -0.00549904403691722 0.00132237683415074 -0.0195163378906578 -0.0152454607523545 -0.000199164024128354 -0.0059613503166497 0.00285134332718803 -0.00540562384836872 0.00405547574699989 -0.00676744063569988 -0.0162993145493701 0.00937102722078855 -0.00708218281633869 -0.0280415571685935 0.0177833300175157 -0.00668715204278167 -0.0943808021176372
DPCh_plate1_D05_S41 0.0821974277036891 0.0666997419905207 0.0156077791802726 -0.0379987901304945 0.0454422150202941 -0.000391229677845923 -0.00582480077324258 0.018959394066145 0.00928017275881663 0.0186286922687487 0.0187995086190515 -0.00161747973749944 0.0311271295472906 0.0155222365164566 0.017885230708538 -0.018520451157753 -0.0530652514397606 0.0379080152742409 -0.00745629496145812 0.0346108523935219 -0.0605925118036056 -0.0505408459755676 0.0186969848705164 -0.0234979750783547 -0.0350830920179357 -0.0190269183356169 0.0759931764427698 -0.0841072982714252 0.0107603275793853 0.0576983197223708 0.0454787510883731 -0.0369680998096984 0.130443456765482 8.02051384230125e-05 0.0194582925485532 -0.0597717749808936 0.0887800190663445 0.00401060299353503 -0.0410689698444438 -0.0089975476053774 0.0485614616550134 -0.0657080912069382 -0.0737406387745025 0.201644945843094 -0.0752169020426095 -0.110164263307069 -0.261162070441269 0.140295409933281 0.0765214031717799 0.151242714932861 0.218384308865899 -0.0763818561747936 -0.0574760612115202 -0.169239568116977 0.293880207989431 -0.0240649967896904 -0.0960305453860272 -0.0325973296074126 -0.16916385686409 0.120852915590424 0.399978162729957 -0.0504885852539499 0.053454368898052 0.0671249750700203 0.196197513630306 0.233211979034447 0.0560196035466592 0.0842438924810533 -0.178665391680567 0.0864377459556573 0.0527334714352177 -0.120473692781321 -0.00780542291135805 -0.0937788647790554 -0.127474946590747 -0.0242697225601692 -0.177796440460499 -0.050749885851324 0.107306799837112 -0.0825034102865715 0.0746230097167188 -3.42566825031936e-05 -0.13668089076242 -0.0877531373825516 -0.0253434066653812 -0.0233201809643418 -0.149832760488716 -0.0757588032355582 -0.0159836644282794 0.0866607479320105 0.0446377116693462 -0.00334883974991109 0.0298576862601207 -0.0073033755032178 -0.039899622936423 -0.0718331804947877 -0.0306892686315197 -0.0182159735208467 -0.00707088445225694 0.0313934349224952 0.00867299456667872 0.0130917909989106 0.0268732790667891 0.0179672916869876 -0.0111654691739665 -0.0115554338377274 -0.0194813195228708 0.0354315266534542 0.0394002429847406 -0.0328912970742739 0.0192725506282489 0.0079214338869651 0.0211640451384051 -0.0926590873531577
DPCh_plate1_D06_S42 0.080429926621556 0.107803687651858 -0.085123864040988 0.072452148633949 0.204974331334843 -0.19727895383474 -0.268993551063472 -0.582795102138572 0.0122299207332819 -0.0389395124693958 -0.0317078778190326 -0.0307263222044314 0.0340247878953444 0.0291268401442782 -0.0343606726081036 -0.0609350193766375 -0.00708783477154464 0.0176447468235529 -0.0081130019128088 0.00169583101584283 -0.00244152382000237 0.0053649577534376 -0.0178150121481963 0.0294500385638501 -0.0355293910772131 0.00299999057426491 -0.015517872081828 -0.00974312054644727 -0.00881249083441989 -0.0157114399788153 -0.0355313766260688 0.0256802341198485 -0.0368738141557359 0.00965330906401876 -0.0366578406643911 -0.0140265668553914 -0.0260343234453578 0.0247146435063619 0.0172243005478591 0.00510736895270308 0.030410067531845 -0.054694343557516 0.00329321467993055 0.0305099620147671 -0.0504723972389082 0.0155067535443417 0.02762931967754 -0.0659636684526387 -0.0558102693908684 0.00174128068537001 -0.0514076192767123 0.0084295564451613 0.0506011197709742 -0.017099374134728 0.0209342897711047 -0.0422455832948564 0.0052657981901155 0.0116378741013768 0.0311148527890664 -0.0108101558877465 0.00296850671524087 0.0324356988272952 -0.0143665746809653 0.0213178478914023 0.0636787581759134 -0.0494312438434478 -0.0221692326278431 0.00609317894176951 -0.0225258857721459 -0.0214776889934297 -0.0219923561212057 -0.0505933697538335 -0.04706567176885 0.0180742620934301 0.0328971242291106 -0.0169861118760892 0.0726336781170466 0.0946853964006866 0.0511460403369072 0.0168757233407376 -0.0928024175649636 0.0100860544821553 -0.061115604917977 -0.062628284299874 0.0284129685288495 -0.0558315401227572 -0.0656409839910443 -0.131828322808501 0.0342024616516087 0.0516294594190229 0.0427198150308485 0.0182442564629569 -0.128839590527889 0.0891266809740852 0.046597221626918 0.0992322269815968 -0.070833202152894 -0.00556976827768938 0.27093959761618 0.126811032429099 -0.205938308290762 0.227663742995267 0.203762257145798 0.116644924975781 -0.0262432650346068 -0.0567558491779517 0.184689999711444 -0.0705805518807992 -0.112140866612889 0.0275348085955294 0.0040891296685414 0.0551848630388507 -0.0295495281603819 -0.0916809044540622
DPCh_plate1_D07_S43 0.0846620890347367 0.0470015930672525 0.00970185160169895 0.079585550783243 -0.249859915736156 0.0770965562476559 0.0357864606056477 -0.0109086861572815 0.022389188460952 -0.0152196315443925 -0.0208394800108439 -0.0277860114205152 0.0473574268460869 -0.0277324078432901 -0.0593579166468457 -0.0197194606558972 -0.0644627888868915 -0.0258214469753436 -0.0573084753179104 0.0825662196337817 0.0629646203798331 0.0432634698946552 -0.153816095988351 0.0863551906924752 0.0229547594420639 0.180513920632764 0.00462039213638353 0.120341012629015 0.123738390312811 0.164045702783075 -0.0797134989190648 0.0581558261602335 -0.0795591447733141 -0.0428600613451205 -0.023774447718591 0.0194886182755465 -0.0711129194626917 0.0694039480809175 -0.0537317995625988 0.0222247023102261 -0.053980742633815 -0.0907532533012631 0.00187953307678303 0.0692947220149706 -0.032452224551621 0.102888350401274 -0.0678249908676291 -0.00657633425145376 -0.138011781349706 -0.106205324983841 -0.0268764859199347 0.021317888265139 0.158415541911095 0.0341194845863114 -0.0558478227997984 -0.0431162104735994 0.0175539756124152 0.0493576938798546 -0.0563708213706683 -0.0338157868788236 0.175473993354023 -0.0643873790134393 -0.0119836130846682 0.00652888407688332 0.0532232248667317 0.161010397849747 -0.0858100397255845 0.0137635397264341 0.0283075738077959 -0.0875284477905937 0.0351784271381531 0.00722371051104785 -0.0234213029152124 -0.0263967797963162 0.0121080642512355 0.00972156715825577 -0.0312427179255124 0.049510743445797 0.076406681456641 0.0731035207018806 -0.0933379684159708 0.0358475875677247 -0.00467973466198165 -0.0396650958658239 -0.012853265056615 0.028617421096022 0.00361484850306212 -0.0595405887148466 0.053481854987123 0.109591747775781 0.00571447278512564 0.134819461179607 -0.00527637948614209 0.195890248402754 0.182551457534532 0.394297179571458 0.0476042207421648 0.129781467488157 -0.0296710474699389 -0.383465022536135 0.0858146577256381 0.0698784800797164 -0.0767646574257518 -0.210562720136366 0.0609216636419689 -0.0604308456284622 -0.0201150029102945 -0.0481479311493696 -0.0395219718598122 -0.047826963490856 0.0380042489945442 0.0437098138629235 -0.0263523437183953 -0.0922400946685751
DPCh_plate1_D08_S44 0.0833813911068326 0.0557091476107834 -0.0296888824428632 0.103018948169283 -0.163206103493038 0.0253783242742768 0.00879120395877653 -0.0106872418208746 0.00372986198278903 -0.000201456507545647 -0.0170683895306345 -0.0163995623079542 -0.0559688570970315 -0.0224859848942256 0.0942489273395502 -0.0218551929886528 0.0435618987848903 0.0788433027024986 0.0531181383636543 -0.266299098306384 -0.110960112314238 -0.18980666789388 0.0691358260038548 -0.0453854005435749 -0.186872269795601 -0.287867841375077 -0.10514390754688 -0.00769984176873465 -0.0618954369296552 0.144380956722061 -0.155646109824051 0.166542717517391 -0.0592512631230814 -0.124126201179731 -0.0164352828684079 0.171165303971415 -0.0654662789433121 -0.00826927009022772 -0.192191338913368 -0.141645470624449 0.0276303793994035 -0.0341288106894962 0.140193907162622 -0.0395151242617681 0.0966750489507549 0.0355708993752049 0.0184505885944246 0.0213002655572939 0.00919191348782661 -0.00947919225210961 -0.0331023488190292 -0.0719668122982823 -0.124594941200756 0.103003215302314 0.0898163489151431 0.148262709299266 -0.0930786366081102 0.193958755486609 -0.125534873804922 -0.100639434808607 0.121107950859416 -0.105096436367134 -0.0321904203851417 -0.0849793029092306 -0.148904454901814 -0.0837564141535906 -0.182780674352402 0.203302600140449 0.0113285440206028 -0.057192183790927 -0.13734536856461 -0.13275250145349 -0.149834303077269 -0.0268856869808475 0.00602381476363693 -0.131874543883624 0.0561865388726528 -0.102400918111853 0.00761328384874192 -0.0439625961707859 0.0184347800302195 0.0201803838402488 -0.0754768110322671 0.196205076889788 0.028972690612404 0.0589668923349007 -0.0100799208795446 0.00297774213364646 -0.0308871845301679 0.0319926421084916 -0.029201066604051 0.0476388496449793 -0.0650948050594109 -0.0209161938969748 0.0375240727380521 -0.0182648184265927 0.00342067340147305 -0.0314967822641451 0.0586430099896979 -0.00735199235524412 -0.030653125926783 -0.0633581562535668 0.0140957237754562 0.0113206688833662 0.0084416658025027 0.00694040142113968 -0.000221059571604987 -0.0132432275529905 -0.006299282815927 -0.0337947027822783 0.0148410215989309 -0.0268720155391068 0.00928598891048678 -0.0919538469416167
DPCh_plate1_D09_S45 -0.109300683672007 -0.0113124061688996 0.117631521808303 0.157208373051836 0.0992678544575989 0.118898735558996 -0.0548523169897126 0.0292638647009116 -0.0450085880026324 -0.0197884019138882 -0.0358902970050262 -0.123304062969506 0.039266110485415 -0.148588820313995 -0.0298731798671905 -0.00679662677749422 -0.104421350030987 0.133968361729839 0.0940679073728266 0.00216061072858137 -0.044828960736458 -0.0617103700753839 -0.136769787654308 -0.0560542538598253 0.0348319004961884 0.039514511418157 -0.146176674840826 -0.0607604714931285 -0.0438751340552141 -0.0312789822861199 0.00163194969824281 0.0150973923131272 0.00249545849564286 0.03493175697918 -0.0697024119163206 -0.0323545509686596 -0.0424102716316229 -0.0515751260469414 0.0840323506347675 -0.048326807981179 0.00147890123054345 0.0413038954319955 0.0959918686920526 -0.020761685067655 -0.136047681464995 0.0605206504892242 0.10150281943568 0.165149337532741 0.0259758000582963 -0.108138657519641 0.0622436256705275 -0.0379078990794694 -0.00785686215282458 0.0335994460513288 -0.0314444410034629 0.155298388355503 -0.141303009253013 -0.00844724311122478 0.0757389373742718 0.0741003567689521 -0.00260856367162581 0.147485052608383 0.0134019078645145 -0.00516117295330862 -0.0199678572039371 0.0240713203786604 0.0132992200746681 -0.0997272321785086 -0.0924919878296836 -0.0699522535526206 -0.0935283861672694 0.0855187803201904 -0.000706271086047091 -0.00590102603585772 -0.106414373495509 0.0182650307683913 -0.049870472123492 0.0407817194839558 0.176453762095776 -0.0107186530494243 0.0585002778125285 0.0582817556365593 0.0203035923541568 0.0258400857143088 0.0577703004306459 -0.00453291680040462 0.00631275553910411 -0.0517576077307978 -0.0173713416822161 0.0115423463648693 -0.0112722895123794 -0.0130593077825696 0.0708699463504438 0.051684930107472 0.110292380837323 -0.0756449102294138 -0.00383175650153733 0.0587949899607371 0.107458850364282 -0.0732134241987843 0.0783483237089046 -0.00408044987448503 0.047360626181527 0.0274938897662224 -0.438427239655385 0.0812081104100834 -0.174026174295795 -0.112259976157573 -0.0979183691678784 -0.21256004779404 -0.351941366880752 0.0704407949943916 -0.0148692743159231 -0.0968089636942775
DPCh_plate1_D10_S46 -0.106874363476923 -0.00681230026503064 0.0932203924296412 0.16986267549044 0.110015252261539 0.194923961096025 -0.0932625255319247 0.038468750790093 -0.183642427472965 0.0160734855184774 0.212823515059429 0.277981626667888 0.178426724327484 0.218285378138396 -0.108623303890723 -0.0234690099342694 0.0648775749159059 -0.0237090276655597 -0.129557026825518 0.083171410803815 0.0440241100449141 -0.00586330710237446 0.166884993974787 0.0130030898720556 -0.0970142443199443 -0.0648959234797192 0.0585387162091275 -0.0438460504397392 0.0294149713977812 0.116830906864552 -0.083301520783234 -0.15243762933776 -0.0410033520153734 0.0335955119072029 -0.0147693634739223 0.0942305144909167 0.0266690641580941 0.0430885609151197 -0.136575771437031 0.0626117947507134 -0.0323464287524446 0.0291919417797782 0.0269304559821449 0.05316895871698 -0.0009146832401735 0.00430265649758155 0.040386209397911 -0.0172441223232939 0.0112624539867716 0.0178134463905536 -0.000662200322014402 -0.0235416365867658 0.0515841957339752 -0.00432710983851642 0.036211499941852 -0.0130038241603949 -0.0622353818516491 -0.00820312463231343 0.0915873615072744 -0.0832453115803302 -0.0127792943938371 -0.0265140824968094 -0.0349804214858438 -0.0862230256399748 0.0241430600346155 0.017697294939403 0.0360660631770815 -0.00255812790478174 -0.0894829246036326 -0.0819083475581658 0.018162293169795 0.0716917330785254 -0.0696714137474979 0.0694548787166582 0.0617175017460366 0.0546087726090985 -0.0397783404311747 0.0773346745861951 -0.0337314010615036 0.0281886360200086 0.0104091883565238 0.0495333566019428 -0.0370329144649079 0.0360678351497545 0.0724254530961638 0.0915946341660694 -0.0214085150809021 0.0497057023679245 0.0140580390341476 -0.0154306022016249 0.0839340818547403 0.0132689951946457 0.047348995829697 -0.00229040653898833 0.0473561507481319 0.00796568906455138 0.0293655305391656 0.0858583924226258 0.0345553798526737 0.00483796876921431 0.0379959146327827 0.0284863765491054 -0.00464641781749626 0.0341208083150063 -0.367800202594102 0.106615408469385 -0.0299146839105933 -0.0196230552136284 -0.00820165041449567 0.137820779336275 0.392409150413638 -0.127282614695631 0.0128616722736581 -0.0960067783759923
DPCh_plate1_D11_S47 -0.109673694226235 -0.00953016263644221 0.0932691092336623 -0.0397690482487263 -0.0521455978344099 -0.071384033725217 0.00330398792926569 0.00368168077124421 -0.0339198422581637 0.00652521318521569 0.0416416433693708 -0.00980915333021034 0.184833015521212 0.120427953427596 -0.0987976370465483 0.0781397660225136 -0.0262632671957308 0.0260938914871949 -0.101369395676712 -0.0258572139533962 0.100362169024981 -0.0819508021788855 0.0159091422263465 -0.0599538885271904 -0.0575547158253005 -0.0229745224752744 -0.168960209829823 -0.0513216037945604 0.051189373093915 -0.0444175032987584 -0.0878818597711716 -0.00620701866366042 0.130250430782931 0.111333286282059 -0.145319376285092 0.0069773109545483 0.0231835730026426 0.0434461500361071 -0.0332001909564816 -0.00880444818334413 -0.0428660434128703 0.154364278782153 0.0704073867669564 0.065244438282061 -0.0468813935256629 -0.0807855781221439 -0.0125377817795564 -0.0725933129416855 0.0284779349058565 0.0769120535036758 -0.0524580473178771 -0.105089890385701 0.142864054257109 0.00308328531161329 -0.144503051300412 0.192900613983135 0.0771640247735048 -0.129250521273481 -0.130738118733267 -0.0126520910571283 -0.161173767634641 0.0496022403030842 0.0788298841740541 0.141920288364946 0.0502550729257905 0.0805080581545739 -0.0130739036883371 0.289887277009505 0.277566357542318 0.233495041648382 -0.0265525703820716 0.0235416109682728 0.0224058315254874 -0.240920319219947 -0.213978007245073 -0.00957498993377832 0.0344520292918719 -0.0571657398432553 0.306840202068268 -0.0377283985013659 -0.124885250837902 -0.112599402165087 0.137279303754446 0.0256666905006336 0.127297921977129 0.0157443450433983 -0.0379777681888356 -0.0300242974709587 0.0214341399638441 -0.0163622758892652 -0.0434639831157752 -0.00800035868198858 0.0113736456078921 -0.00358921736508813 0.0124313366001164 0.00538299898861391 0.00600470593739267 0.0329294431692291 -0.000979362474732611 0.0302751815042047 -0.0142804967897688 -0.0032596404931351 -0.0461168148656664 -4.04874201034183e-05 0.049115369938754 -0.0466957042372709 0.0501957676535275 -0.00255630091361171 0.00745575890373596 0.0503520982378674 0.028148876831094 -0.00306653905329229 -0.0283234838690521 -0.0959850227803124
DPCh_plate1_D12_S48 -0.108575981864872 -0.0087269868943859 0.0921403196447647 -0.0535855952937478 -0.0826547459008614 -0.173937388920217 -0.0340490374115846 -0.00518774751077157 -0.0146381203478928 0.0358933724946779 -0.0175450445259333 0.010002455049946 0.0251773640353804 -0.00884984259813091 -0.0534006116096835 0.0529433622278919 0.0480505350224478 -0.0077515384640813 -0.0325854675199889 -0.0378148283746303 0.031989284747642 -0.106237256265267 -0.0413425261371345 -0.0162003096535984 0.0113378415844437 0.0280905759977493 -0.0361500334766511 0.0304477549888348 0.0968072602535503 -0.040193548162231 -0.117915846749864 -0.0490664419931685 0.175127825872723 -0.0358284323884094 -0.0266639427782038 -0.157262714661529 0.0103036141210188 -0.177069632654606 0.186375080374687 -0.194863555494721 0.0130596373796592 -0.101008991119436 -0.132599686549494 -0.126524017247541 0.088646178323793 0.143765299545056 0.120043327369007 0.171943931026007 -0.0498760162905944 0.0576697038515343 -0.0394336912506662 0.0700150613008877 0.12515515407274 -0.0847912390016595 0.129785904679917 -0.0185718096436279 0.228336263188867 0.104385287945455 0.0348907288581219 -0.147477792579632 0.132614899020329 -0.237416569893118 0.167452900270743 0.148519794320022 -0.0888771288769536 -0.119727032006583 -0.0577200897717193 0.0127366456421631 -0.00383567639375419 0.109006807891209 -0.0661435702820625 0.185577910302083 0.0739892967775352 0.233732796097165 -0.184482699454576 -0.0412398832578572 -0.0372574545321221 0.103784680325672 -0.00225905220388022 0.0311662537281706 -0.0105642565445429 0.0442344488735128 -0.133203608614409 0.0501356489914697 -0.149268379409041 0.0588607631678228 -0.0422802035116854 0.0638458155208322 -0.150490967800208 0.00489480876996908 0.00982856645764114 -0.0254773515217838 0.0657875120322048 -0.0189178599495457 0.14317785894806 -0.0269593209554517 -0.0102838655101922 0.030491256858253 -0.0699508979739694 0.0158341533687012 -0.117456121581268 0.0321056363310356 -0.0686459138454036 0.0162169733657858 -0.0814772626501989 0.054989218670181 0.0308900638759534 0.00589891060512334 0.000231286578378014 0.0305845462316302 0.0562168477927635 -0.0387958886110752 0.00698668626842513 -0.0963072448616279
DPCh_plate1_E01_S49 -0.102854852518133 0.0386815071324125 -0.273641719817867 0.0141766354498177 -0.0197926108932165 -0.166894154425687 -0.256662117521224 0.213764713167297 -0.434043496553674 -0.386376074587873 0.236012295857749 -0.141543568175207 -0.299822998748457 -0.145193372524131 -0.274975011936368 -0.0994986516245403 -0.0848847665715137 -0.195925901261857 -0.0614075141062338 -0.0587305851865629 -0.0623257944126485 -0.0529731011786828 -0.0344821869429606 0.0604927844481889 -0.0376238312259568 0.0483872758625846 0.0408542270925228 -0.0326884836721212 -0.0182796504279219 -0.0112944763021133 0.00726926489724529 0.0432659283954766 0.0812441779732497 -0.142309931829381 -0.0381880619458743 0.0232894512931986 0.0315978251151305 0.0707235485185206 0.0354836104129124 0.0963852395543724 0.0152570744205676 -0.0098256844049821 -0.0693708670182442 0.0118398961967149 0.00494766434552265 0.0126965851390475 0.00331373923142392 0.0209403032263043 0.0126124169915618 -0.0116733930108274 0.00204172848634455 -0.0886122356601022 -0.0153179908023792 0.00588270252852659 -0.0327822216595154 -0.0273606453015764 -0.0226357008053167 -0.0240456867944117 -0.0185759861048021 -0.00679378138333054 -0.00707573329599675 -0.0343916383972702 0.0144291443994484 -0.0321559848901462 -0.00582450371079496 -0.0232271869977923 0.0147778433921992 0.023321211535714 0.0158858914501608 0.0148795558787141 -0.0148536595598736 0.0293463210330771 -0.0105289441077457 -0.00544388775761386 -0.0148630590750351 -0.0135430401373775 -0.00490353539908638 -0.0416810429059737 0.0120785246915739 0.00183545556113844 -0.00930643263511972 0.00485450451104837 0.0112484710127859 -0.00406857464749952 0.018419990956124 0.0102362698650493 -0.0311334810037677 -0.000221951280608488 0.0252784431252188 -0.0308646381094807 0.0100567899072727 -0.00285234072714522 -0.0135229913159343 0.0252920451806984 -0.0153356870486225 0.0114138216084993 0.0390232797486788 -0.00489777875765997 0.00794141847363821 0.0202383177976469 0.0383985757448458 -0.0187682380155059 0.0189382148322916 -0.00704202360364113 0.0297695024580804 -0.0146595585922245 0.00096711278513838 -0.0055916979521617 0.0149573116658106 0.00271218413165503 -0.00511307043448641 0.0144479283577764 -0.00152081000215916 -0.0928064945884467
DPCh_plate1_E02_S50 -0.0989841716078029 0.00598143233098396 -0.101507031538367 -0.131096853893031 -0.0221856274438494 0.0517184758528397 -0.00337349584260706 -0.00532730209710785 0.0275689924034744 -0.130509357902576 -0.0438124815508365 -0.0323799291663644 0.0368260986967541 0.141327544738714 0.292004897210191 0.0744039877057894 0.158499770625315 -0.143544562114576 -0.120102430376281 0.286991227457079 0.0880369951776199 -0.0727535446422411 0.139817729564853 -0.137416255575719 -0.00882758574065045 0.0664814226402844 -0.189476069530862 0.0893444795165726 -0.162106111756065 -0.0734990804038105 0.0964947882947723 -0.00393037220533172 -0.320715205279848 -0.526077869162837 -0.0990982483220681 0.0316656799498565 0.0338697193088959 -0.0367228471106527 0.0731093254385543 0.0405521847379434 -0.0755286853065915 -0.0740850012356684 -0.0229266055007091 0.0776604666381651 0.00424105543077093 0.0319753539415499 0.100497511702594 0.101659301434541 0.072791483668475 0.00220460396657681 0.00175304323647232 0.0397236253192511 -0.0216935412818808 0.0882986185700352 0.0604670310405436 -0.108072961913769 -0.0366170658593601 -0.0411916962996181 -0.0251125283862754 0.0336919376287605 -0.0160320625952054 0.085800001031532 -0.015103895153607 0.0605817282421222 0.00981819129997515 0.0207811051340578 0.0442512908285485 0.0643937967672554 0.0622345530494933 0.0304071234825475 -0.0700980719070091 0.00815619805930053 0.0105319326221017 0.00110340616413317 -0.0831515891819266 -0.0163250992968817 -0.0387419464200792 -0.00993360602254822 0.0480758206204429 -0.0162638771935481 0.000829586892561876 -0.0280441767138548 -0.0237763292519346 -0.006741321052484 -0.0078392774996511 0.0433176286153502 -0.0453244985392786 -0.0116436687315731 -0.050705598060364 0.0841098470299333 -0.025326342862093 -0.0226563016727357 -0.0100322686048851 0.0201167564852381 0.00662780977219253 0.00538524416734815 -0.0139004976344926 -0.0092166323211112 -0.0121200859692899 -0.00673235902824469 -0.00462467104888267 -0.00474916028351092 0.0223097624446718 0.00192150034131589 -0.0458292894684787 0.0051408347157284 0.00875954507051501 -0.0192428921526737 -0.00588159928295053 -0.00758057683634165 -0.00684631556802561 0.00119772377230261 0.00955595641046567 -0.0929208415019129
